Strain,Type,CBD,THC,Daytime/Nighttime,Plant Length
Black-Velvet,hybrid,0.009018248325146338,0.24164512835047122,DT,4.621653131173222
Silver-Calyx,hybrid,0.009005230231247838,0.2575034369441467,DT,2.7333037955875867
La-Sunshine,hybrid,0.008997251384817922,0.2423154541421733,DT,4.8690406453679875
Django,sativa,0.0004014652412461607,0.21202154533897674,DT,9.579984746328783
Sweet-Hawaiian-Tangie-Banana,hybrid,0.008996896759464993,0.24733242529423297,DT,4.534239955852442
Blue-Rhino,hybrid,0.009002997280659859,0.23139501984930486,DT,4.2472661239420475
Sapphire-Star,hybrid,0.009001873894634874,0.2458232409148498,DT,4.210981006415546
Pink-Death-Star,indica,0.01840053489272145,0.21356608187459666,DT,5.066586350001917
Cheese,hybrid,0.009015043182244234,0.2564459534311584,NT,5.740668458551748
Blue-Widow,hybrid,0.009013191292111478,0.26260717233998915,DT,4.085059013022764
Paris-Og,indica,0.00995671881404268,0.22318577859132546,DT,4.403327588375711
White-Empress,indica,0.025116239509100184,0.2009738444502721,DT,5.869614745016952
Pakistan-Valley-Kush,indica,0.009977464316407838,0.23639414361966682,DT,5.481924547831355
Sugar-Pine,hybrid,0.009016212784131693,0.2525679957716609,DT,5.2518832233905295
The-Grunk,hybrid,0.009000634257306928,0.2393226372640185,DT,5.659520290790486
Rigger-Kush,indica,0.010007208095105045,0.22576272061151323,DT,4.798864417137111
Harley-Twin,sativa,0.0004795362499768123,0.2920956236148358,DT,8.058135999661904
Bruce-Banner,hybrid,0.009019373140415177,0.24570104783594648,DT,3.574020668237883
La-Sunshine,hybrid,0.00899610125611555,0.24108418280304722,DT,6.313684725665955
Strawberry-Mango-Haze,sativa,0.0004019373646018416,0.30582437556238135,DT,14.029424091636015
Amethyst,hybrid,0.009018249837459037,0.24394263564095697,NT,4.151485165204955
Caramelicious,hybrid,0.00901682957896768,0.23103138312184107,DT,2.683885103603662
The-Wills,hybrid,0.009000989575765169,0.26467257505073616,DT,3.5344431780324976
Afghooey,indica,0.013503015896205126,0.23428540154012853,DT,4.0005136585555725
Cackleberry,hybrid,0.008995632704030882,0.23772615292535662,NT,3.9952299687013517
Mothers-Finest,sativa,0.000562090574861494,0.26319252123839443,DT,9.247970307983616
Grandmas-Sugar-Cookies,indica,0.00996675329206879,0.2155744968488679,DT,3.489424090996973
Frosted-Freak,hybrid,0.009005148407320704,0.24990780435220306,DT,6.222661894026134
Bc-Sweet-Tooth,indica,0.0100379455924925,0.20468797975450745,DT,4.686008666738826
White-Lavender,hybrid,0.008989262047414168,0.240688705190137,DT,2.9847926167064442
The-Ooze,indica,0.020224947348559057,0.23106255069304385,NT,5.282023922680531
Nevils-Wreck,sativa,0.0005789608319529387,0.2912890162748776,DT,16.045879934801352
Lemon-Marmalade,hybrid,0.00899869452334938,0.24125633476308345,DT,3.822657910896932
Blueberry-Pie,hybrid,0.009001185996138743,0.26561004436784563,DT,4.847887519242462
Rebel-Berry-Og,hybrid,0.009005765117531038,0.25800419187612733,DT,5.934655095093727
American-Dream,hybrid,0.009007771424967571,0.24829524366707492,NT,3.797492387949114
Iced-Grapefruit,hybrid,0.00898895974042835,0.2381438521800432,DT,5.497961942642772
Pakistani-Chitral-Kush,indica,0.009931107082805105,0.2234909098568057,DT,5.0586951191265355
Critical-Skunk,hybrid,0.008985606237525336,0.2641014336089482,DT,5.06823343318767
Juicy-Jack,hybrid,0.008993439528029307,0.25296088554326057,DT,4.16167499857708
Eastern-European,indica,0.00994495918573377,0.2141767003260438,DT,4.898414280394508
Dorit,indica,0.009999192434858147,0.21134569632518765,DT,5.18879450641034
Somango,indica,0.00998810046136773,0.22798342630326107,DT,4.624064190813239
Gsc,hybrid,0.009011264398414091,0.2433402438519187,DT,4.271740768822367
Mega-Jackpot,hybrid,0.009003694542612255,0.24376254669504754,DT,4.186625652913563
Dutch-Treat,hybrid,0.008996938023822947,0.22703689419721837,DT,5.501554036322768
Blue-Sky,hybrid,0.009000871900429017,0.23126875029951863,DT,4.035063538983846
Crypt,hybrid,0.008996225706798568,0.2583464203250804,DT,4.949818565196998
Kobain-Kush,indica,0.022492513859629963,0.2347439628205806,NT,6.0474102153137625
Monster-Og,hybrid,0.008999903935841885,0.25180458480817997,DT,6.500602990782355
Nevils-Wreck,sativa,0.0005793648365646144,0.2437079371574633,DT,15.588416906459468
Cannatonic,hybrid,0.009003135413586041,0.2663893753880262,DT,6.2995556024121395
Puna-Budder,hybrid,0.008992510448766996,0.24717974176505378,DT,3.1522697694798865
White-Bubblegum,indica,0.022502083153308247,0.22597990908717025,DT,4.313361672427397
White-Lotus,hybrid,0.008982472411644897,0.23137484661751034,DT,6.079408882860767
Stephen-Hawking-Kush,indica,0.009930515339241582,0.21873434682111326,DT,6.486039002042774
Bodega-Bubblegum,hybrid,0.00901583100957705,0.24967052004494103,DT,3.837985083504888
The-Blintz,hybrid,0.009012549819776491,0.2564684053523862,DT,6.361878164690934
Opal-Og-Kush,indica,0.02096506117229458,0.21006024713980065,DT,6.144330177478018
Valley-Ghash,hybrid,0.008996649655220752,0.255011259848671,NT,4.541414398512342
Romulan-Grapefruit,hybrid,0.008995944140723812,0.24872830613656277,NT,3.8623992929138025
Peaches-And-Cream,hybrid,0.008982284451244271,0.24549056926063229,DT,5.030537349189766
Flo,hybrid,0.00901950401479844,0.25161460676642927,DT,3.6891563093046447
Hawaiian-Diesel,sativa,0.0005436400236258283,0.2880652958186425,NT,15.836906172467089
Purple-Kush,indica,0.010006053667262219,0.23071859931409097,DT,6.696611182961869
White-Fire-Og,hybrid,0.008995316590928976,0.252089093065727,NT,5.463203193088807
Gods-Bubba,indica,0.02423689989182521,0.2378549423143076,DT,4.021439901264541
Coconut-Oil,hybrid,0.008994520744403467,0.2423297714179183,DT,4.361526678432889
The-Grunk,hybrid,0.009004601283816102,0.2614694462123174,DT,6.171780655026184
Wookies,hybrid,0.008986086425851617,0.23800232293692705,NT,6.836438251444495
Og-Glue-Sniffer,hybrid,0.008999918876340753,0.2520568361940969,DT,6.457029729467486
Atomic,hybrid,0.009008782040632123,0.25159312500190867,DT,3.5761889535324225
Sojay-Haze,sativa,0.0004334146375917453,0.30296624524606447,NT,11.900505712122524
Timewreck,sativa,0.00038995879356288276,0.29143891015064477,DT,18.916185132947348
Josh-D-Og,indica,0.009974210351236119,0.22617087440285844,DT,4.5053886322670404
Zeus-Og,hybrid,0.008997635595423511,0.22156037154972236,NT,5.289284162757382
Space-Dawg,indica,0.009985075041434904,0.2223727212878915,DT,4.008468493896248
Wookie,hybrid,0.008994357615289985,0.25067989051450273,DT,5.2674835314675885
Nightfire-Og,sativa,0.00046380177162060597,0.25643117577650704,NT,9.803319820642985
Pineapple,hybrid,0.008993258038718548,0.25095209893278797,DT,5.582110717370348
Fruit-Loops,hybrid,0.0089849753244066,0.26080236508769944,NT,4.196442983432949
Bsc,hybrid,0.008996396841607409,0.2525599419615157,NT,7.1433980178145156
Oca-Gold,indica,0.010038331629718525,0.22767290343942434,DT,6.38156876045979
White-Zombie,hybrid,0.008978922408485282,0.22718848128154004,DT,7.053765530633738
Damnesia,hybrid,0.008995236671051217,0.24490730232766164,DT,5.275229258660292
Julius-Caesar,hybrid,0.009009611940537975,0.24450541537290135,NT,5.1996833417674795
Green-Candy,sativa,0.0003893811716398668,0.34121186811722387,DT,10.447238105163047
Raindance,hybrid,0.00901081538313159,0.25519983694125303,DT,3.8493313477236115
Dutch-Crunch,hybrid,0.00899159868126042,0.2485734741943011,DT,7.337519541421407
Haze,sativa,0.00048517954297771723,0.26623325347675514,DT,9.605010987331674
Satori,hybrid,0.009005566736924748,0.23697081710353973,DT,5.935824778441751
Yoda-Og,indica,0.018592910023371656,0.2120291306173291,NT,2.7483227814388798
Panama-Punch,sativa,0.0004779607231210972,0.29398211376973515,DT,14.068925051745175
Diesel-Duff,hybrid,0.008999003145335487,0.25498813664817016,DT,4.83333071754012
Jedi-Kush,indica,0.01004934208967539,0.24771179960289966,NT,3.663244152116689
Monolith,indica,0.010000859325074395,0.2343742981585708,DT,4.02732659793547
Green-Dragon,indica,0.009952265219278701,0.21376944586104557,NT,4.409424154432162
Grandpa-Larry-Og,indica,0.013694927947161671,0.21921622679960318,NT,5.796082108854477
Kill-Bill,hybrid,0.009001333559896617,0.2498497873771001,DT,3.8863779300312062
Sour-Chocolate,sativa,0.0003783058145933464,0.2992692927877391,DT,11.94697055228985
White-Haze,sativa,0.0006301501082937572,0.24952184491232698,DT,11.365780945675564
Mangolicious,indica,0.010046319040704608,0.21066009170972358,DT,5.768448061278748
Phantom-Cookies,hybrid,0.008991850036659392,0.23057260313269187,NT,5.447607356077789
Himalayan-Gold,hybrid,0.009017894274023663,0.2476546500303784,DT,5.806168563438553
Orange-Haze,hybrid,0.008989808505266546,0.2535401644622188,DT,4.832093756719465
Ogre-Berry,indica,0.013024339209006457,0.2181629225406669,NT,7.276199033812244
Green-Monster,hybrid,0.00898882974575722,0.24204949047061589,DT,8.483865908764159
Sweet-Diesel,sativa,0.0006083137229449121,0.1984960367425149,DT,12.657877011625194
B-52,indica,0.010066188770766366,0.21595716968122886,NT,5.421286717896474
Kelly-Hill-Gold,indica,0.022319791954257134,0.2130975091309748,NT,5.6576248026716796
Shiatsu-Kush,hybrid,0.00898879930927592,0.23222343555518127,DT,5.665358505026364
Thai-Tanic,sativa,0.00041727826496914557,0.2790264567735885,DT,10.331760996788338
Chocolate-Rain,hybrid,0.008997967791559487,0.25238150644313656,DT,5.71920056768079
Ak-47,hybrid,0.00898190547622629,0.24448160290843035,DT,5.6140237363963115
Jupiter-Og,indica,0.009993282904467866,0.23410216246672097,DT,6.043972963450939
Grape-Drink,indica,0.00994817031153253,0.18689297879627373,NT,4.175826116446831
Cherry-Kola,indica,0.010031501443495182,0.21325210249781368,DT,3.692651387674707
Cherry-Durban-Poison,hybrid,0.008986890531267121,0.24821248029812149,DT,5.297925973714295
3Rd-Coast-Panama-Chunk,hybrid,0.009005046477311207,0.23629936610651303,DT,3.451608915468312
Enemy-Of-The-State,indica,0.009955990813308462,0.21615179198713083,NT,5.881315249966516
Mud-Bite,indica,0.009948823253555481,0.1905348424969095,DT,5.610158769609382
Aurora-Indica,indica,0.009978275636820785,0.20795364055186447,DT,4.633844838522424
Gelato,hybrid,0.009014907282972107,0.25366308828139955,DT,3.4696343890561137
Allen-Wrench,sativa,0.0006100510038586979,0.3139790178479395,DT,13.755517868329186
Big-Sky-Og,hybrid,0.00900772885521284,0.25972483128248586,NT,3.215979974646247
Chemwreck,hybrid,0.008997806745664954,0.25646908750969133,DT,4.521542236024466
Cannalope-Kush,hybrid,0.008994594710701265,0.25248133512399806,DT,3.70504107392194
Bio-Diesel,hybrid,0.00899781439504457,0.27447281223416775,DT,3.934541433806979
Chairman-Chem-Sou,hybrid,0.00899471468212738,0.2455891874911752,DT,5.476620108520154
Pure-Afghan,indica,0.01001156317496773,0.20767959085682397,DT,5.211520331636853
Yodas-Brain,indica,0.020739362883763712,0.22852347590203015,DT,5.519551090213079
Kushadelic,indica,0.017958380495939008,0.2053059850502022,DT,3.8838672061018276
Balmoral,hybrid,0.00901212276603795,0.25589200372641213,DT,5.613602377841554
Tropical-Tang,hybrid,0.008982519384967504,0.23930554247879735,DT,4.54875795540462
Purple-Goat,hybrid,0.00901267813123294,0.25317947064712876,DT,5.744442766351159
King-Cake,hybrid,0.009005033991080907,0.2561822593418218,DT,4.481151406783912
Master-Skunk,hybrid,0.009015191772722161,0.24854238881166502,NT,4.417098701390286
Sfv-Og,hybrid,0.008984024110979698,0.25701559386000844,DT,5.900212740490302
Purple-Dragon,indica,0.010039398432347814,0.27724187535468725,NT,5.045525074106802
Blackberry-Hashplant,indica,0.020862045370736253,0.19769014698784987,DT,5.845023689255631
Honduras,sativa,0.0005204344544763301,0.2222037762513946,DT,12.608370960560555
Grape-Kush,hybrid,0.009005152265052559,0.25360370389025005,NT,5.269256246476477
Casey-Jones,sativa,0.00037053005733140746,0.2929849683445348,DT,7.276312894941028
Bubba-Doja,indica,0.010058713336421889,0.19078324162372937,DT,3.946648825519259
Negra-44,indica,0.01007861791675143,0.19393184413777623,DT,4.522359090081387
Toxic-Punch,hybrid,0.008981923515214697,0.24892602839977868,DT,3.7787580954811055
Ladyburn-1974,hybrid,0.0089838482059784,0.2335517552273135,DT,4.421429050976302
Ewok,hybrid,0.00900095935768913,0.23371867781539696,DT,5.338176559199519
Sour-Chees,hybrid,0.009006679108518647,0.2541264577502243,NT,4.463604976980626
Manitoba-Poison,hybrid,0.008999509848092106,0.24411321566230218,DT,3.470506594270688
Gucci-Og,hybrid,0.008991942916225635,0.2304971121033988,DT,4.383571372076295
Dutchberry,hybrid,0.009019449489607216,0.23649446242509575,DT,6.824045642580016
Heisenberg-Kush,sativa,0.0005159445471326246,0.31907435195413547,DT,15.978348488538069
White-Dawg,hybrid,0.00899942225218969,0.23329834028199253,NT,3.0932806316166976
Mossad,indica,0.0099718631358308,0.2662309522647458,NT,3.0449299884454035
Blueberry-Cheesecake,hybrid,0.009001172468596837,0.24807377159528304,DT,5.858347545810791
Cadillac-Purple,indica,0.009978856676734262,0.20506233670341067,NT,5.9706080706175495
Ultra-Banana,indica,0.015863459828902558,0.23765767257543696,DT,5.730170921397269
White-Caramel-Cookies,indica,0.01005017620524754,0.22911127640350074,DT,6.182806613113513
Star-47,hybrid,0.00900678502671859,0.27747038700973187,DT,6.656615739464792
Fucking-Incredible,indica,0.017878865331635043,0.22274620329512693,DT,5.183629100580451
Haze-Heaven,hybrid,0.009007341240693157,0.2500778397309313,DT,5.184961418002595
Wet-Dream,sativa,0.000501976273641056,0.17826222154617719,DT,18.261899853602017
Lethal-Purple,hybrid,0.009019477245259115,0.2616960370819976,NT,4.935613312936937
Bog-Bubble,hybrid,0.009014503678132203,0.23196466467864546,DT,4.416976622035565
Jacks-Dream,hybrid,0.009006038270062884,0.25175586476812073,DT,6.315386978530066
Nepalese,sativa,0.0004003905957014879,0.24036546404025969,DT,7.729129978226296
Afgahni-Bullrider,indica,0.009993733007258632,0.23183135824474266,NT,4.3444881522932075
Galactic-Jack,sativa,0.0005245054725632148,0.29087125333068736,DT,13.182621550596373
X-Files,hybrid,0.008998553278697832,0.24395241823595126,NT,4.147722169635935
Master-Jedi,indica,0.010050308274479669,0.2055604568611637,DT,5.351995171896618
Sweet-Baby-Jane,indica,0.009948600563095237,0.22820919678563326,DT,5.633075064278438
Aceh,sativa,0.0005412723786346589,0.3313992830524834,DT,14.54690320134284
Pink-Berry,indica,0.009952088600504946,0.21043544245220452,DT,4.709124202718554
Big-Holy-Nina,hybrid,0.009002156607448323,0.2499663709225278,DT,4.146573062605179
Strawberry-Dream,hybrid,0.009012561507001951,0.24091443604731538,DT,5.415250857369175
White-Smurf,hybrid,0.009007236612191452,0.267186764066296,DT,4.414061718298212
Tickle-Kush,hybrid,0.008990471328014818,0.2582633738010999,DT,4.574252314953646
Chairman-Chem-Sou,hybrid,0.0089950608017557,0.2530258588806018,DT,4.312942137274113
Jacked-Up,hybrid,0.00900135370033526,0.26407729612969705,DT,5.124001991848787
Blueberry,indica,0.009993126735107808,0.23656382159536665,DT,5.178181477314851
Avi-Dekel,hybrid,0.009011535440250266,0.24385167120038276,DT,4.21244536282035
Atomic-Goat,hybrid,0.008990048241396802,0.25138403109742535,DT,3.48701719299494
Lemonder,hybrid,0.009004594623529613,0.25305330973644785,NT,5.1448751195124816
Og-Sour-Diesel,hybrid,0.008993863451517106,0.24864841353273803,DT,6.018354458226042
Dizzy-Og,hybrid,0.008992992599613637,0.2535496025553156,NT,4.778259959242883
Purple-Swish,indica,0.010027540358293357,0.20335444749891504,NT,4.371624371750154
Blue-Zkittlez,indica,0.02556571701363608,0.195408231458412,DT,4.274484705444186
Predator-Pink,hybrid,0.00898779824922535,0.24853779384227026,NT,5.3295327452509484
White-Bastard,indica,0.010054081409891894,0.2072193773898013,DT,6.445618951478432
Reclining-Buddha,indica,0.024765234368137448,0.20335643560663605,DT,3.2189717276439946
Medicine-Man,hybrid,0.00900398270976611,0.24123322175096834,DT,4.668430666082439
Exodus-Cheese,hybrid,0.009002349891230586,0.24829497742846013,DT,3.9627559797850864
Yeti-Og,indica,0.009983463582238577,0.22283795259954842,DT,5.0044700389995445
Milf,hybrid,0.008995906029470029,0.24799956164905637,DT,4.679878743494859
Ebola-7,hybrid,0.00901337868616242,0.2550403854428743,DT,6.354158837317424
Sugar-Shack,hybrid,0.008991960085212889,0.25784624263463846,DT,5.314698381289553
Dougs-Varin,sativa,0.0005295298131657286,0.27422532929280574,DT,8.18347463524717
Thai,sativa,0.000565141148218621,0.2741533591575274,DT,15.227351950597033
Hindu-Kush,indica,0.019300315003065095,0.20064695289185544,DT,5.065930804455528
Zoom-Pie,indica,0.010578998571074852,0.20556093536361783,DT,4.980301194108799
Super-Lemon-Haze,sativa,0.00047237676431343437,0.2714682405607328,DT,15.832971346001216
Captain-America-Og,hybrid,0.008991204528980995,0.24110834390755265,DT,2.7482178184103523
Fruit-Loops,hybrid,0.00901414619588309,0.22973556861852665,NT,6.79853014104388
Tangerine,hybrid,0.008996360406972147,0.272113444982193,DT,5.811630798344547
Georgia-Pine,hybrid,0.009005771321731781,0.24270844901250505,DT,3.878840033629359
Cheesewreck,hybrid,0.008988388497280196,0.24910474991938414,DT,5.274278426713727
Amethyst,hybrid,0.008998218128305965,0.25727015820810295,DT,5.824415512501713
3D-Cbd,sativa,0.00032143196573691357,0.18475641276141413,DT,12.768454879639187
Fruit-Punch,sativa,0.0007143246881295458,0.29011466769127314,DT,12.386424381219662
J-27,sativa,0.00042642163686645445,0.25997455389475893,DT,14.478749001665467
Banana-Diesel,hybrid,0.00899109067183858,0.25011943642563056,NT,5.6856549695642
Cackleberry,hybrid,0.008990286330016183,0.24733608155098877,NT,6.225723385308728
Hemlock,hybrid,0.009008649782363171,0.25903465113028734,DT,2.5327567485147795
A-Train,hybrid,0.008988155100136879,0.2649391288183596,DT,5.770442251970754
Silver-Surfer,hybrid,0.008989104825969377,0.25212132754303,DT,5.041836597699638
Dream-Berry,indica,0.022283896054626252,0.20289665127087292,DT,6.335836270035868
Dark-Side-Of-The-Moon,indica,0.009996533326217655,0.21225651361474362,NT,4.193946708936824
Colorado-Chem,hybrid,0.009016093529027065,0.25214502790087484,DT,6.714917706106517
Lethal-Purple,hybrid,0.008989027640600694,0.25476451099159947,DT,2.9202522946338347
Watermelon,indica,0.009988558498859823,0.19899543555849467,DT,4.738599929506683
Lemon-Daddy,hybrid,0.00899490008329392,0.25212995941319066,DT,4.37202414295878
Godfather-Purple-Kush,indica,0.010000006019310176,0.21102810772901012,DT,7.655567661536305
